Date,Low,Median,High,Symbol
1/10/2025,379.58,383.85,388.11,NICA
1/11/2025,379.16,383.85,388.54,NICA
1/12/2025,366.79,379.58,392.80,NICA
1/13/2025,366.79,385.98,396.64,NICA
1/14/2025,362.10,383.85,396.64,NICA
1/15/2025,361.24,381.72,396.64,NICA
1/16/2025,353.57,379.58,401.76,NICA
1/17/2025,348.88,379.58,400.91,NICA
1/18/2025,349.30,381.72,397.07,NICA
1/19/2025,349.73,381.72,401.33,NICA
1/20/2025,353.57,381.72,409.44,NICA
1/21/2025,349.30,381.72,414.13,NICA
1/22/2025,348.88,383.85,414.98,NICA
1/23/2025,349.30,381.72,413.70,NICA
1/24/2025,349.73,381.72,413.70,NICA
1/25/2025,348.88,379.58,409.86,NICA
1/26/2025,344.61,381.72,410.72,NICA
1/27/2025,344.61,381.72,411.14,NICA
1/28/2025,340.77,385.98,422.66,NICA
1/29/2025,336.93,383.85,427.35,NICA
1/30/2025,340.35,383.85,419.25,NICA
1/31/2025,347.17,383.85,415.84,NICA
2/1/2025,342.90,383.85,422.66,NICA
2/2/2025,338.64,381.72,426.50,NICA
2/3/2025,345.46,379.58,423.09,NICA
2/4/2025,341.62,377.45,417.97,NICA
2/5/2025,341.20,377.45,415.84,NICA
2/6/2025,345.04,377.45,422.66,NICA
2/7/2025,340.77,379.58,435.03,NICA
2/8/2025,340.77,381.72,421.81,NICA
2/9/2025,340.35,385.98,417.54,NICA
2/10/2025,336.51,381.72,417.54,NICA
2/11/2025,336.93,383.85,424.79,NICA
2/12/2025,325.42,383.85,424.79,NICA
2/13/2025,329.26,381.72,428.63,NICA
2/14/2025,332.67,379.58,432.47,NICA
2/15/2025,332.67,379.58,436.31,NICA
2/16/2025,328.83,377.45,439.72,NICA
2/17/2025,328.83,381.72,448.25,NICA
2/18/2025,328.40,379.58,444.84,NICA
2/19/2025,328.40,379.58,441.00,NICA
2/20/2025,324.56,379.58,437.59,NICA
2/21/2025,328.83,381.72,438.87,NICA
2/22/2025,329.68,381.72,436.73,NICA
2/23/2025,325.84,377.45,436.31,NICA
2/24/2025,322.01,379.58,440.15,NICA
2/25/2025,317.74,381.72,445.26,NICA
2/26/2025,314.33,381.72,474.69,NICA
2/27/2025,314.33,383.85,464.03,NICA
2/28/2025,317.74,381.72,471.71,NICA
3/1/2025,318.59,385.98,478.96,NICA
3/2/2025,317.31,388.11,478.10,NICA
3/3/2025,321.15,388.11,482.37,NICA
3/4/2025,332.67,392.38,483.22,NICA
3/5/2025,329.26,392.38,478.53,NICA
3/6/2025,324.99,392.38,478.53,NICA
3/7/2025,324.99,392.38,478.53,NICA
3/8/2025,324.99,392.38,478.96,NICA
3/9/2025,317.74,392.38,478.10,NICA
1/10/2025,586.11,594.13,598.55,EBL
1/11/2025,586.11,594.13,602.16,EBL
1/12/2025,586.11,594.13,602.16,EBL
1/13/2025,585.70,594.13,598.15,EBL
1/14/2025,577.68,594.13,606.18,EBL
1/15/2025,584.90,594.13,610.19,EBL
1/16/2025,571.65,594.13,610.59,EBL
1/17/2025,568.84,594.13,610.19,EBL
1/18/2025,567.64,592.13,610.59,EBL
1/19/2025,560.41,594.13,610.59,EBL
1/20/2025,552.38,594.13,614.61,EBL
1/21/2025,551.98,592.13,623.44,EBL
1/22/2025,551.98,592.13,633.88,EBL
1/23/2025,556.40,594.13,636.69,EBL
1/24/2025,549.17,594.13,661.98,EBL
1/25/2025,549.57,592.13,660.77,EBL
1/26/2025,564.83,594.13,653.15,EBL
1/27/2025,568.84,594.13,655.96,EBL
1/28/2025,568.44,590.12,657.16,EBL
1/29/2025,557.20,590.12,660.77,EBL
1/30/2025,553.59,590.12,675.23,EBL
1/31/2025,556.40,586.11,664.39,EBL
2/1/2025,552.79,586.11,670.41,EBL
2/2/2025,555.19,590.12,662.78,EBL
2/3/2025,547.97,588.11,662.78,EBL
2/4/2025,547.57,598.15,662.78,EBL
2/5/2025,554.39,594.13,662.38,EBL
2/6/2025,551.58,586.11,658.77,EBL
2/7/2025,547.97,596.14,662.38,EBL
2/8/2025,547.97,584.10,658.37,EBL
2/9/2025,545.56,586.11,654.75,EBL
2/10/2025,544.76,584.10,651.54,EBL
2/11/2025,549.17,584.10,659.17,EBL
2/12/2025,544.76,576.07,656.36,EBL
2/13/2025,539.94,576.07,659.17,EBL
2/14/2025,540.74,580.08,663.99,EBL
2/15/2025,533.52,580.08,667.20,EBL
2/16/2025,533.12,582.09,651.94,EBL
2/17/2025,529.50,584.10,651.54,EBL
2/18/2025,529.10,588.11,666.39,EBL
2/19/2025,532.71,586.11,666.80,EBL
2/20/2025,532.31,584.10,668.40,EBL
2/21/2025,532.71,582.09,659.97,EBL
2/22/2025,529.10,586.11,664.39,EBL
2/23/2025,529.10,578.08,664.79,EBL
2/24/2025,529.10,578.08,668.40,EBL
2/25/2025,525.89,578.08,687.67,EBL
2/26/2025,525.49,572.06,673.22,EBL
2/27/2025,525.49,574.06,676.43,EBL
2/28/2025,525.89,572.06,688.87,EBL
3/1/2025,533.12,568.04,687.67,EBL
3/2/2025,529.50,570.05,688.47,EBL
3/3/2025,529.90,570.05,659.57,EBL
3/4/2025,533.52,570.05,662.38,EBL
3/5/2025,533.52,568.04,665.99,EBL
3/6/2025,529.50,566.03,662.78,EBL
3/7/2025,525.49,568.04,665.99,EBL
3/8/2025,525.09,570.05,680.04,EBL
3/9/2025,517.46,566.03,680.44,EBL
1/10/2025,210.50,214.65,216.31,CZBIL
1/11/2025,211.60,214.65,218.80,CZBIL
1/12/2025,207.73,214.65,218.80,CZBIL
1/13/2025,207.45,211.88,217.56,CZBIL
1/14/2025,206.06,211.88,220.47,CZBIL
1/15/2025,203.43,213.27,223.10,CZBIL
1/16/2025,200.66,213.27,223.65,CZBIL
1/17/2025,200.53,213.27,222.68,CZBIL
1/18/2025,201.77,212.57,220.88,CZBIL
1/19/2025,202.19,211.19,220.74,CZBIL
1/20/2025,200.80,211.88,221.99,CZBIL
1/21/2025,200.66,211.19,220.61,CZBIL
1/22/2025,197.76,210.50,219.50,CZBIL
1/23/2025,196.51,209.11,221.71,CZBIL
1/24/2025,200.11,211.19,224.34,CZBIL
1/25/2025,200.11,211.19,224.34,CZBIL
1/26/2025,199.28,213.27,222.13,CZBIL
1/27/2025,199.28,210.50,225.73,CZBIL
1/28/2025,198.03,209.80,224.48,CZBIL
1/29/2025,195.12,211.19,228.50,CZBIL
1/30/2025,195.26,210.50,224.90,CZBIL
1/31/2025,199.00,211.88,222.27,CZBIL
2/1/2025,195.26,209.80,227.39,CZBIL
2/2/2025,197.76,211.19,234.45,CZBIL
2/3/2025,196.51,210.50,237.08,CZBIL
2/4/2025,196.51,209.80,240.96,CZBIL
2/5/2025,194.85,209.80,244.70,CZBIL
2/6/2025,192.22,209.80,246.78,CZBIL
2/7/2025,189.72,209.80,246.50,CZBIL
2/8/2025,189.72,208.42,245.67,CZBIL
2/9/2025,190.97,208.42,246.78,CZBIL
2/10/2025,192.08,209.11,240.55,CZBIL
2/11/2025,192.08,207.03,242.35,CZBIL
2/12/2025,197.34,207.73,243.59,CZBIL
2/13/2025,197.34,209.11,241.10,CZBIL
2/14/2025,197.34,209.11,236.53,CZBIL
2/15/2025,197.48,210.50,236.95,CZBIL
2/16/2025,193.60,210.50,238.47,CZBIL
2/17/2025,191.11,209.80,241.10,CZBIL
2/18/2025,192.35,209.11,242.62,CZBIL
2/19/2025,195.96,209.11,245.12,CZBIL
2/20/2025,194.43,209.80,239.99,CZBIL
2/21/2025,189.58,215.34,238.19,CZBIL
2/22/2025,186.68,213.96,235.56,CZBIL
2/23/2025,190.42,217.42,238.33,CZBIL
2/24/2025,184.05,214.65,238.33,CZBIL
2/25/2025,185.29,220.88,242.90,CZBIL
2/26/2025,185.29,218.80,244.29,CZBIL
2/27/2025,186.68,214.65,245.53,CZBIL
2/28/2025,185.29,216.04,245.26,CZBIL
3/1/2025,185.29,211.19,246.92,CZBIL
3/2/2025,184.05,211.19,246.64,CZBIL
3/3/2025,186.54,210.50,244.42,CZBIL
3/4/2025,182.80,212.57,245.12,CZBIL
3/5/2025,184.05,211.88,242.49,CZBIL
3/6/2025,183.91,211.88,243.87,CZBIL
3/7/2025,182.80,214.65,241.79,CZBIL
3/8/2025,186.68,215.34,243.59,CZBIL
3/9/2025,186.95,214.65,243.59,CZBIL
1/10/2025,246.30,251.23,252.98,PCBL
1/11/2025,243.28,249.64,252.98,PCBL
1/12/2025,244.71,249.64,254.41,PCBL
1/13/2025,239.79,248.85,254.41,PCBL
1/14/2025,236.92,248.85,257.59,PCBL
1/15/2025,233.27,248.05,259.18,PCBL
1/16/2025,231.52,247.26,254.57,PCBL
1/17/2025,229.93,245.67,253.14,PCBL
1/18/2025,225.32,244.87,252.82,PCBL
1/19/2025,223.88,243.28,254.41,PCBL
1/20/2025,223.88,245.67,254.41,PCBL
1/21/2025,223.73,242.49,252.98,PCBL
1/22/2025,223.73,243.28,252.82,PCBL
1/23/2025,221.98,242.49,252.98,PCBL
1/24/2025,217.37,240.10,251.23,PCBL
1/25/2025,217.21,240.10,252.82,PCBL
1/26/2025,217.68,240.90,252.82,PCBL
1/27/2025,219.27,240.90,251.55,PCBL
1/28/2025,220.55,241.69,254.57,PCBL
1/29/2025,217.68,242.49,254.41,PCBL
1/30/2025,214.50,240.10,254.57,PCBL
1/31/2025,211.16,239.31,254.73,PCBL
2/1/2025,212.91,240.10,254.73,PCBL
2/2/2025,215.93,239.31,253.62,PCBL
2/3/2025,214.66,238.51,253.78,PCBL
2/4/2025,217.84,238.51,255.05,PCBL
2/5/2025,219.27,238.51,255.37,PCBL
2/6/2025,219.43,236.92,256.80,PCBL
2/7/2025,219.43,239.31,259.50,PCBL
2/8/2025,217.84,238.51,259.50,PCBL
2/9/2025,222.14,240.10,261.89,PCBL
2/10/2025,218.80,240.90,263.80,PCBL
2/11/2025,212.60,239.31,263.48,PCBL
2/12/2025,209.89,241.69,265.86,PCBL
2/13/2025,211.16,241.69,265.86,PCBL
2/14/2025,214.19,243.28,263.16,PCBL
2/15/2025,221.18,243.28,260.93,PCBL
2/16/2025,221.66,240.90,260.93,PCBL
2/17/2025,220.07,236.92,262.36,PCBL
2/18/2025,217.21,236.13,261.41,PCBL
2/19/2025,217.21,238.51,262.52,PCBL
2/20/2025,211.32,237.72,264.27,PCBL
2/21/2025,217.84,240.10,264.11,PCBL
2/22/2025,219.11,240.10,265.55,PCBL
2/23/2025,203.37,239.31,264.27,PCBL
2/24/2025,203.37,239.31,270.47,PCBL
2/25/2025,203.53,239.31,270.47,PCBL
2/26/2025,203.53,240.10,271.91,PCBL
2/27/2025,207.82,240.90,268.88,PCBL
2/28/2025,216.89,238.51,266.18,PCBL
3/1/2025,218.80,240.10,269.04,PCBL
3/2/2025,220.70,242.49,267.61,PCBL
3/3/2025,220.86,246.46,270.63,PCBL
3/4/2025,218.96,242.49,267.77,PCBL
3/5/2025,220.23,240.10,270.63,PCBL
3/6/2025,217.52,240.10,270.63,PCBL
3/7/2025,217.68,241.69,276.36,PCBL
3/8/2025,217.68,237.72,279.06,PCBL
3/9/2025,222.14,240.10,279.86,PCBL
1/10/2025,219.07,222.54,225.86,GBIME
1/11/2025,215.75,220.96,228.85,GBIME
1/12/2025,212.91,220.96,226.33,GBIME
1/13/2025,208.34,220.17,226.01,GBIME
1/14/2025,209.92,220.17,227.43,GBIME
1/15/2025,208.18,220.96,229.01,GBIME
1/16/2025,206.44,220.96,230.59,GBIME
1/17/2025,205.02,217.81,228.85,GBIME
1/18/2025,204.71,218.60,229.01,GBIME
1/19/2025,201.71,220.96,229.17,GBIME
1/20/2025,201.87,220.17,231.38,GBIME
1/21/2025,201.55,218.60,232.17,GBIME
1/22/2025,198.55,219.39,230.59,GBIME
1/23/2025,195.55,223.33,230.59,GBIME
1/24/2025,194.13,220.17,231.85,GBIME
1/25/2025,195.55,217.81,230.43,GBIME
1/26/2025,195.39,216.23,232.01,GBIME
1/27/2025,198.55,215.44,239.43,GBIME
1/28/2025,198.55,214.65,248.11,GBIME
1/29/2025,198.39,215.44,257.26,GBIME
1/30/2025,198.71,214.65,263.26,GBIME
1/31/2025,197.13,214.65,263.26,GBIME
2/1/2025,194.13,215.44,265.00,GBIME
2/2/2025,195.55,216.23,267.37,GBIME
2/3/2025,195.55,210.70,267.37,GBIME
2/4/2025,194.13,211.49,254.90,GBIME
2/5/2025,193.97,212.28,249.06,GBIME
2/6/2025,193.97,210.70,245.74,GBIME
2/7/2025,193.97,209.92,250.00,GBIME
2/8/2025,193.97,209.13,247.32,GBIME
2/9/2025,193.82,212.28,253.16,GBIME
2/10/2025,193.82,212.28,254.58,GBIME
2/11/2025,193.82,213.86,255.84,GBIME
2/12/2025,193.97,215.44,260.89,GBIME
2/13/2025,194.13,215.44,263.74,GBIME
2/14/2025,193.97,211.49,262.47,GBIME
2/15/2025,195.39,210.70,263.89,GBIME
2/16/2025,195.24,214.65,264.68,GBIME
2/17/2025,196.66,216.23,267.68,GBIME
2/18/2025,193.97,217.02,264.52,GBIME
2/19/2025,193.82,215.44,264.05,GBIME
2/20/2025,189.40,217.02,263.26,GBIME
2/21/2025,189.24,214.65,263.42,GBIME
2/22/2025,188.92,214.65,256.32,GBIME
2/23/2025,188.92,213.86,243.85,GBIME
2/24/2025,189.24,213.07,244.80,GBIME
2/25/2025,189.24,213.07,249.37,GBIME
2/26/2025,189.08,215.44,256.00,GBIME
2/27/2025,190.34,213.86,257.42,GBIME
2/28/2025,191.61,214.65,259.00,GBIME
3/1/2025,189.87,216.23,256.16,GBIME
3/2/2025,189.56,219.39,250.32,GBIME
3/3/2025,189.40,217.81,249.06,GBIME
3/4/2025,188.29,216.23,247.79,GBIME
3/5/2025,188.29,216.23,250.79,GBIME
3/6/2025,189.87,218.60,258.05,GBIME
3/7/2025,195.08,225.70,262.63,GBIME
3/8/2025,190.82,223.33,265.79,GBIME
3/9/2025,192.24,227.28,247.79,GBIME
1/10/2025,235.79,239.23,243.00,NMB
1/11/2025,234.32,239.23,242.51,NMB
1/12/2025,234.15,240.05,244.31,NMB
1/13/2025,232.68,239.23,246.77,NMB
1/14/2025,234.15,238.41,254.63,NMB
1/15/2025,231.04,240.05,254.31,NMB
1/16/2025,227.76,238.41,257.58,NMB
1/17/2025,225.79,240.05,257.91,NMB
1/18/2025,228.58,244.15,260.70,NMB
1/19/2025,230.38,240.87,257.58,NMB
1/20/2025,230.55,240.87,256.44,NMB
1/21/2025,232.35,238.41,257.75,NMB
1/22/2025,233.99,238.41,257.58,NMB
1/23/2025,230.87,237.59,256.11,NMB
1/24/2025,230.71,239.23,253.32,NMB
1/25/2025,230.55,239.23,254.63,NMB
1/26/2025,225.96,238.41,254.31,NMB
1/27/2025,228.91,239.23,257.42,NMB
1/28/2025,226.12,239.23,258.89,NMB
1/29/2025,228.91,240.05,257.26,NMB
1/30/2025,225.96,240.87,255.78,NMB
1/31/2025,224.32,240.87,255.62,NMB
2/1/2025,225.79,240.87,258.89,NMB
2/2/2025,226.12,240.87,262.33,NMB
2/3/2025,227.60,241.69,260.70,NMB
2/4/2025,227.43,242.51,251.68,NMB
2/5/2025,225.63,241.69,254.47,NMB
2/6/2025,224.16,237.59,257.26,NMB
2/7/2025,217.77,237.59,255.78,NMB
2/8/2025,217.93,238.41,254.47,NMB
2/9/2025,220.88,238.41,259.06,NMB
2/10/2025,216.29,239.23,257.42,NMB
2/11/2025,217.77,238.41,259.06,NMB
2/12/2025,219.24,236.77,257.26,NMB
2/13/2025,222.19,237.59,258.89,NMB
2/14/2025,222.19,237.59,257.58,NMB
2/15/2025,220.72,239.23,259.22,NMB
2/16/2025,219.24,241.69,261.02,NMB
2/17/2025,217.60,244.97,262.17,NMB
2/18/2025,216.29,245.79,259.06,NMB
2/19/2025,216.29,241.69,257.58,NMB
2/20/2025,215.96,239.23,257.58,NMB
2/21/2025,214.49,240.05,257.42,NMB
2/22/2025,214.49,240.05,263.81,NMB
2/23/2025,212.69,238.41,261.19,NMB
2/24/2025,212.52,240.05,263.81,NMB
2/25/2025,212.52,237.59,263.97,NMB
2/26/2025,212.69,240.87,262.50,NMB
2/27/2025,213.01,240.87,266.10,NMB
2/28/2025,212.85,241.69,268.89,NMB
3/1/2025,211.38,240.87,269.22,NMB
3/2/2025,211.05,240.05,262.50,NMB
3/3/2025,210.88,240.05,267.41,NMB
3/4/2025,209.41,240.87,265.61,NMB
3/5/2025,209.57,239.23,265.78,NMB
3/6/2025,208.10,241.69,267.25,NMB
3/7/2025,207.93,237.59,270.53,NMB
3/8/2025,206.30,237.59,270.86,NMB
3/9/2025,207.77,237.59,269.22,NMB
1/10/2025,289.08,293.02,296.95,SANIMA
1/11/2025,286.92,293.02,297.54,SANIMA
1/12/2025,284.95,294.00,297.54,SANIMA
1/13/2025,281.02,294.00,301.47,SANIMA
1/14/2025,281.02,294.00,305.01,SANIMA
1/15/2025,278.86,294.98,304.82,SANIMA
1/16/2025,278.66,293.02,305.01,SANIMA
1/17/2025,279.25,291.05,305.01,SANIMA
1/18/2025,277.09,291.05,310.91,SANIMA
1/19/2025,279.05,291.05,311.11,SANIMA
1/20/2025,275.32,288.10,318.97,SANIMA
1/21/2025,273.35,287.12,314.84,SANIMA
1/22/2025,270.99,288.10,309.93,SANIMA
1/23/2025,270.99,287.12,311.90,SANIMA
1/24/2025,267.25,288.10,308.36,SANIMA
1/25/2025,267.06,288.10,305.80,SANIMA
1/26/2025,267.06,288.10,305.41,SANIMA
1/27/2025,269.02,289.08,302.26,SANIMA
1/28/2025,269.22,287.12,305.60,SANIMA
1/29/2025,266.86,286.13,303.83,SANIMA
1/30/2025,266.66,283.18,305.80,SANIMA
1/31/2025,265.09,281.22,307.57,SANIMA
2/1/2025,263.32,282.20,308.36,SANIMA
2/2/2025,264.70,282.20,305.21,SANIMA
2/3/2025,258.99,281.22,309.54,SANIMA
2/4/2025,257.23,282.20,314.84,SANIMA
2/5/2025,253.69,283.18,314.84,SANIMA
2/6/2025,258.80,285.15,317.01,SANIMA
2/7/2025,260.57,287.12,316.61,SANIMA
2/8/2025,255.06,287.12,312.09,SANIMA
2/9/2025,256.83,285.15,313.67,SANIMA
2/10/2025,255.46,286.13,316.61,SANIMA
2/11/2025,255.26,286.13,313.27,SANIMA
2/12/2025,253.29,285.15,311.31,SANIMA
2/13/2025,260.57,284.17,311.50,SANIMA
2/14/2025,253.49,276.30,314.84,SANIMA
2/15/2025,251.72,276.30,314.84,SANIMA
2/16/2025,249.36,275.32,315.04,SANIMA
2/17/2025,249.75,277.28,315.24,SANIMA
2/18/2025,249.56,276.30,312.88,SANIMA
2/19/2025,251.33,277.28,309.54,SANIMA
2/20/2025,253.10,276.30,309.54,SANIMA
2/21/2025,251.33,274.33,306.19,SANIMA
2/22/2025,252.90,273.35,315.24,SANIMA
2/23/2025,254.87,273.35,317.20,SANIMA
2/24/2025,251.52,275.32,317.40,SANIMA
2/25/2025,251.72,274.33,319.37,SANIMA
2/26/2025,255.26,273.35,314.06,SANIMA
2/27/2025,253.10,275.32,312.29,SANIMA
2/28/2025,253.10,271.38,312.68,SANIMA
3/1/2025,255.46,271.38,322.91,SANIMA
3/2/2025,255.46,272.37,323.89,SANIMA
3/3/2025,253.69,273.35,328.02,SANIMA
3/4/2025,253.69,272.37,328.02,SANIMA
3/5/2025,251.52,273.35,320.55,SANIMA
3/6/2025,251.33,274.33,320.55,SANIMA
3/7/2025,251.33,274.33,315.43,SANIMA
3/8/2025,254.87,277.28,313.67,SANIMA
3/9/2025,252.90,277.28,311.50,SANIMA
1/10/2025,422.44,429.90,440.08,SBI
1/11/2025,424.43,431.14,446.79,SBI
1/12/2025,426.91,438.59,452.26,SBI
1/13/2025,427.16,436.11,454.75,SBI
1/14/2025,424.93,429.90,458.47,SBI
1/15/2025,421.70,437.35,453.75,SBI
1/16/2025,424.68,442.32,457.98,SBI
1/17/2025,427.16,439.84,465.68,SBI
1/18/2025,431.14,443.56,477.36,SBI
1/19/2025,428.90,447.29,468.16,SBI
1/20/2025,426.17,453.50,475.87,SBI
1/21/2025,421.94,453.50,464.44,SBI
1/22/2025,418.96,453.50,478.10,SBI
1/23/2025,412.25,451.02,487.55,SBI
1/24/2025,408.53,451.02,484.32,SBI
1/25/2025,405.79,449.78,474.38,SBI
1/26/2025,400.08,446.05,487.80,SBI
1/27/2025,406.29,446.05,484.81,SBI
1/28/2025,396.60,438.59,482.08,SBI
1/29/2025,396.60,444.81,483.32,SBI
1/30/2025,392.37,436.11,483.57,SBI
1/31/2025,387.90,438.59,489.78,SBI
2/1/2025,385.66,442.32,481.09,SBI
2/2/2025,386.41,439.84,475.62,SBI
2/3/2025,384.17,437.35,480.34,SBI
2/4/2025,377.96,446.05,478.35,SBI
2/5/2025,378.21,447.29,485.81,SBI
2/6/2025,377.46,439.84,493.26,SBI
2/7/2025,374.98,439.84,495.00,SBI
2/8/2025,374.98,437.35,493.26,SBI
2/9/2025,372.74,433.62,498.48,SBI
2/10/2025,371.50,437.35,502.46,SBI
2/11/2025,371.50,439.84,515.13,SBI
2/12/2025,368.27,439.84,500.47,SBI
2/13/2025,363.80,441.08,497.49,SBI
2/14/2025,366.28,438.59,495.25,SBI
2/15/2025,364.29,436.11,495.25,SBI
2/16/2025,364.05,437.35,496.24,SBI
2/17/2025,357.34,436.11,497.24,SBI
2/18/2025,354.60,431.14,494.75,SBI
2/19/2025,352.37,431.14,503.20,SBI
2/20/2025,350.38,437.35,509.66,SBI
2/21/2025,357.09,434.87,516.12,SBI
2/22/2025,357.34,444.81,508.92,SBI
2/23/2025,357.58,443.56,507.92,SBI
2/24/2025,357.58,436.11,518.86,SBI
2/25/2025,355.35,428.65,512.65,SBI
2/26/2025,362.55,439.84,521.09,SBI
2/27/2025,367.03,433.62,515.63,SBI
2/28/2025,367.03,434.87,517.12,SBI
3/1/2025,371.75,439.84,517.12,SBI
3/2/2025,376.22,442.32,512.15,SBI
3/3/2025,378.21,433.62,524.32,SBI
3/4/2025,381.69,433.62,521.84,SBI
3/5/2025,382.93,434.87,533.52,SBI
3/6/2025,384.67,432.38,539.48,SBI
3/7/2025,384.17,446.05,533.02,SBI
3/8/2025,380.45,447.29,529.05,SBI
3/9/2025,383.93,446.05,536.25,SBI
1/10/2025,294.42,297.83,301.03,SBL
1/11/2025,294.62,296.82,302.84,SBL
1/12/2025,288.40,293.81,304.85,SBL
1/13/2025,284.39,293.81,309.06,SBL
1/14/2025,284.79,292.81,313.07,SBL
1/15/2025,284.79,291.81,312.87,SBL
1/16/2025,284.59,291.81,313.27,SBL
1/17/2025,284.59,293.81,314.07,SBL
1/18/2025,284.79,293.81,314.87,SBL
1/19/2025,284.59,292.81,315.07,SBL
1/20/2025,284.59,293.81,316.08,SBL
1/21/2025,284.39,291.81,313.87,SBL
1/22/2025,282.58,292.81,316.08,SBL
1/23/2025,284.39,292.81,322.90,SBL
1/24/2025,282.38,292.81,321.29,SBL
1/25/2025,278.77,293.81,323.10,SBL
1/26/2025,278.37,293.81,325.50,SBL
1/27/2025,276.37,295.82,329.11,SBL
1/28/2025,277.97,297.83,329.11,SBL
1/29/2025,276.17,295.82,331.32,SBL
1/30/2025,274.36,299.83,336.33,SBL
1/31/2025,273.96,299.83,336.33,SBL
2/1/2025,274.16,299.83,336.53,SBL
2/2/2025,275.97,298.83,338.34,SBL
2/3/2025,274.16,299.83,338.34,SBL
2/4/2025,270.55,302.84,349.57,SBL
2/5/2025,270.15,302.84,345.96,SBL
2/6/2025,268.14,298.83,348.97,SBL
2/7/2025,266.34,297.83,349.17,SBL
2/8/2025,262.53,295.82,351.78,SBL
2/9/2025,264.33,296.82,347.97,SBL
2/10/2025,264.33,298.83,355.19,SBL
2/11/2025,262.33,296.82,351.78,SBL
2/12/2025,260.52,297.83,340.95,SBL
2/13/2025,263.93,303.84,344.76,SBL
2/14/2025,262.13,304.85,343.15,SBL
2/15/2025,258.32,306.85,344.96,SBL
2/16/2025,265.74,306.85,342.95,SBL
2/17/2025,265.94,307.85,344.36,SBL
2/18/2025,267.94,305.85,342.35,SBL
2/19/2025,265.94,304.85,346.16,SBL
2/20/2025,260.52,304.85,345.16,SBL
2/21/2025,264.33,305.85,350.97,SBL
2/22/2025,262.73,304.85,352.38,SBL
2/23/2025,264.73,308.86,363.21,SBL
2/24/2025,264.53,308.86,358.39,SBL
2/25/2025,263.93,311.87,371.23,SBL
2/26/2025,264.13,310.86,369.22,SBL
2/27/2025,262.33,311.87,367.22,SBL
2/28/2025,260.52,309.86,362.00,SBL
3/1/2025,258.72,311.87,359.80,SBL
3/2/2025,258.52,311.87,360.60,SBL
3/3/2025,258.52,309.86,362.00,SBL
3/4/2025,257.92,308.86,356.59,SBL
3/5/2025,259.72,307.85,375.64,SBL
3/6/2025,254.71,307.85,377.65,SBL
3/7/2025,254.51,306.85,384.27,SBL
3/8/2025,254.31,308.86,377.25,SBL
3/9/2025,254.51,309.86,367.02,SBL
1/10/2025,261.81,263.67,265.71,NBL
1/11/2025,259.77,263.67,265.71,NBL
1/12/2025,258.10,261.81,265.53,NBL
1/13/2025,255.31,262.74,265.53,NBL
1/14/2025,252.34,263.67,267.38,NBL
1/15/2025,248.81,263.67,267.38,NBL
1/16/2025,251.97,263.67,267.38,NBL
1/17/2025,250.11,262.74,267.75,NBL
1/18/2025,252.34,262.74,267.75,NBL
1/19/2025,249.93,262.74,267.94,NBL
1/20/2025,249.74,262.74,269.80,NBL
1/21/2025,250.30,263.67,274.99,NBL
1/22/2025,250.48,262.74,273.14,NBL
1/23/2025,248.81,262.74,273.14,NBL
1/24/2025,248.81,261.81,271.47,NBL
1/25/2025,250.11,262.74,271.65,NBL
1/26/2025,250.67,261.81,271.84,NBL
1/27/2025,250.67,261.81,280.38,NBL
1/28/2025,252.34,261.81,275.18,NBL
1/29/2025,251.78,261.81,278.71,NBL
1/30/2025,253.64,262.74,277.04,NBL
1/31/2025,253.83,263.67,275.18,NBL
2/1/2025,253.64,261.81,274.81,NBL
2/2/2025,253.64,263.67,273.14,NBL
2/3/2025,253.83,262.74,273.14,NBL
2/4/2025,255.31,263.67,271.65,NBL
2/5/2025,253.64,264.60,271.47,NBL
2/6/2025,253.83,263.67,271.47,NBL
2/7/2025,252.16,264.60,271.65,NBL
2/8/2025,252.53,264.60,274.81,NBL
2/9/2025,249.93,263.67,274.81,NBL
2/10/2025,251.60,265.53,281.12,NBL
2/11/2025,253.46,263.67,275.55,NBL
2/12/2025,253.64,261.81,276.85,NBL
2/13/2025,256.06,261.81,275.18,NBL
2/14/2025,256.06,263.67,276.85,NBL
2/15/2025,256.24,263.67,277.22,NBL
2/16/2025,256.06,264.60,284.46,NBL
2/17/2025,256.06,266.45,282.42,NBL
2/18/2025,256.06,267.38,284.65,NBL
2/19/2025,256.24,267.38,282.61,NBL
2/20/2025,254.38,267.38,286.14,NBL
2/21/2025,256.06,267.38,287.81,NBL
2/22/2025,252.53,268.31,282.24,NBL
2/23/2025,252.34,264.60,280.57,NBL
2/24/2025,256.06,270.17,282.42,NBL
2/25/2025,254.01,270.17,282.98,NBL
2/26/2025,250.48,270.17,281.49,NBL
2/27/2025,250.67,267.38,286.14,NBL
2/28/2025,250.30,267.38,284.46,NBL
3/1/2025,248.44,265.53,280.57,NBL
3/2/2025,248.81,267.38,284.09,NBL
3/3/2025,250.30,269.24,284.46,NBL
3/4/2025,252.16,270.17,289.85,NBL
3/5/2025,250.67,269.24,288.92,NBL
3/6/2025,250.67,270.17,290.59,NBL
3/7/2025,252.53,270.17,288.74,NBL
3/8/2025,250.67,271.10,295.42,NBL
3/9/2025,248.81,271.10,290.41,NBL
1/10/2025,297.08,301.21,307.40,ADBL
1/11/2025,294.81,301.21,307.60,ADBL
